RestaurantName,ItemType1,Item Category 1-7 ,ItemType2,ItemType3,Collection,Problem Restaurant
Mimi's Cafe,Salad Dressings,6,,,5/17/2018,
Nalley's Fresh,Salads,1,,,4/20/2018,
Nalley's Fresh,"Salads										",1,,,4/17/2019,
Nalley's Fresh,Soups,1,,,5/18/2017,
Nalley's Fresh,Bowls,2,,,6/4/2017,
Nalley's Fresh,"Bowls										",2,,,4/17/2019,
Nalley's Fresh,Wraps,2,,,2/16/2018,
Nalley's Fresh,"Wraps										",2,,,4/17/2019,
Nalley's Fresh,pizza - small,2,,,5/18/2017,
Nalley's Fresh,wraps,2,,,10/22/2017,
Nalley's Fresh,Dressings,6,,,6/4/2017,
Nalley's Fresh,Toppings,6,,,7/2/2019,
Nalley's Fresh,Bread,7,,,4/20/2018,
Nalley's Fresh,Cheese,7,,,10/27/2018,
Nalley's Fresh,Cheeses,7,,,5/20/2018,
Nalley's Fresh,"Cheeses										",7,,,10/20/2019,
Nalley's Fresh,Greens,7,,,2/18/2019,
Nalley's Fresh,Protein,7,,,7/2/2019,
Ninety Nine,Entree Accompaniments,1,,,7/2/2019,
Ninety Nine,Salads,1,,,11/4/2016,
Ninety Nine,Sides,1,,,2/17/2019,
Ninety Nine,Soups,1,,,5/17/2018,
Ninety Nine,Soups & Sides,1,Sides,,7/4/2016,
Ninety Nine,Soups & Sides,1,Soups,,11/4/2016,
Ninety Nine,Soups & Sides,1,[Sides,,3/3/2017,
Ninety Nine,Standout Starters,1,,,7/4/2016,
Ninety Nine,Burgers,2,,,6/18/2018,
Ninety Nine,Chicken & Turkey,2,,,4/21/2016,
Ninety Nine,Chicken and Turkey,2,,,10/26/2018,
Ninety Nine,Daytime Deals,2,,,5/18/2019,
Ninety Nine,Easter 2016,2,,,11/4/2016,
Ninety Nine,Entree Salads,2,,,4/17/2019,
Ninety Nine,Group Tour Menu,2,,,7/2/2019,
Ninety Nine,Lifestyle,2,,,11/4/2016,
Ninety Nine,Lunch Crunch,2,,,12/8/2016,
Ninety Nine,Nine Real Size Entrees,2,,,5/17/2018,
Ninety Nine,Nine Real Size Entrees for 9.99,2,,,9/12/2016,
Ninety Nine,Sandwiches and Wraps,2,,,2/17/2018,
Ninety Nine,Seafood,2,,,4/21/2016,
Ninety Nine,Small Plates,2,,,3/3/2017,
Ninety Nine,St. Patrick's Day 2016,2,,,7/4/2016,
Ninety Nine,Steak & Ribs,2,,,4/17/2019,
Ninety Nine,[Sandwiches & Wraps,2,,,9/12/2016,
Ninety Nine,| Nine Real Size Entrees for 9,2,,,1/4/2017,
Ninety Nine,Desserts,3,,,6/18/2018,
Ninety Nine,Alcoholic Beverages,4,,,5/18/2019,
Ninety Nine,Bar Promotion,4,,,7/2/2019,
Ninety Nine,Combos,4,,,4/21/2016,
Ninety Nine,Crowd Pleazers,4,,,10/26/2018,
Ninety Nine,Feature Items,4,,,4/17/2019,
Ninety Nine,Featured Items,4,,,1/4/2017,
Ninety Nine,Gluten Sensitive Menu,4,,,7/2/2019,
Ninety Nine,Non-Alcoholic Beverages,4,,,10/26/2018,
Ninety Nine,Kids,5,Kids Entrees,,4/21/2016,
Ninety Nine,Kids,5,Kids Sides,,4/4/2017,
Ninety Nine,Kids Entrees,5,,,4/18/2018,
Ninety Nine,Dressings and Sauces,6,,,6/18/2018,
Ninety Nine,Dressings/Sauces,6,,,5/4/2016,
Ninety Nine,| Dressings/Sauces,6,,,3/3/2017,
NKD Pizza,salads,1,,,2/16/2018,
NKD Pizza,sides,1,,,6/4/2017,
NKD Pizza,Pizza,2,,,6/4/2017,
NKD Pizza,pizza - large,2,,,5/18/2017,
NKD Pizza,pizza - medium,2,,,5/18/2017,
NKD Pizza,pizza - small,2,,,5/18/2017,
NKD Pizza,desserts,3,,,5/20/2018,
NKD Pizza,chicken dips,6,,,6/4/2017,
NKD Pizza,salad dressing,6,,,6/4/2017,
Noodles & Company,SALADS REGULAR,1,,,4/21/2016,
Noodles & Company,SALADS SMALL,1,,,3/25/2016,
Noodles & Company,SOUPS,1,,,9/12/2016,
Noodles & Company,SOUPS REGULAR,1,,,4/4/2017,
Noodles & Company,SOUPS SMALL,1,,,11/4/2016,
Noodles & Company,Salads,1,,,7/2/2019,
Noodles & Company,Shareables,1,,,7/2/2019,
Noodles & Company,Sides,1,,,5/18/2019,
Noodles & Company,Soups,1,,,7/2/2019,
Noodles & Company,ASIAN EXPLORATION REGULAR,2,,,11/4/2016,
Noodles & Company,ASIAN EXPLORATION SMALL,2,,,7/4/2016,
Noodles & Company,Asian Noodles,2,,,5/18/2019,
Noodles & Company,BUFF BOWLS,2,,,9/12/2016,
Noodles & Company,Classic Noodles,2,,,5/18/2019,
Noodles & Company,FEATURED NOODLE DISH  REGULAR,2,,,4/17/2019,
Noodles & Company,FEATURED NOODLE DISH  SMALL,2,,,4/17/2019,
Noodles & Company,Mac & Cheese All Grown Up REGULAR,2,,,1/4/2017,
Noodles & Company,Mac & Cheese All Grown Up SMALL,2,,,1/4/2017,
Noodles & Company,NOODLES & PASTA REGULAR,2,,,10/17/2017,
Noodles & Company,NOODLES & PASTA SMALL,2,,,5/17/2018,
Noodles & Company,SANDWICHES,2,,,12/8/2016,
Noodles & Company,World Famous Macs,2,,,7/2/2019,
Noodles & Company,Desserts,3,,,7/2/2019,
Noodles & Company,EXTRAS & DESSERTS,4,,,2/17/2019,
Noodles & Company,EXTRAS & DESSERTS REGULAR,4,,,10/26/2018,
Noodles & Company,EXTRAS & DESSERTS SMALL,4,,,4/17/2019,
Noodles & Company,EXTRAS & DESSERTS*,4,,,4/21/2016,
Noodles & Company,EXTRAS & DESSERTS* ,4,,,6/17/2017,
Noodles & Company,EXTRAS & DESSERTS* REGULAR,4,,,3/3/2017,
Noodles & Company,EXTRAS & DESSERTS* SIDES,4,,,1/4/2017,
Noodles & Company,EXTRAS & DESSERTS* SMALL,4,,,3/25/2016,
Noodles & Company,SOUPS & SALADS REGULAR,4,,,5/17/2018,
Noodles & Company,SOUPS & SALADS SMALL,4,,,2/17/2019,
Noodles & Company,KIDS ENTREES,5,,,1/4/2017,
Noodles & Company,KIDS ENTRÉES,5,,,11/4/2016,
Noodles & Company,KIDS MENU,5,,,2/17/2019,
Noodles & Company,KIDS MENU,5,ZUCCHINI NOODLES SUBSTITUTION,,10/26/2018,
Noodles & Company,KIDS SIDES,5,,,4/4/2017,
Noodles & Company,Kids Meals,5,,,5/18/2019,
Noodles & Company,Kids Meals,5,Sides/Options,,7/2/2019,
Noodles & Company,kids menu,5,ZUCCHINI NOODLES SUBSTITUTION,,4/17/2019,
Noodles & Company,MEAT OR TOFU,7,,,3/3/2017,
Noodles & Company,MEAT OR TOFU I,7,,,2/17/2019,
Noodles & Company,MEAT or TOFU,7,,,4/4/2017,
Noodles & Company,ZOODLES REGULAR,7,,,6/18/2018,
Noodles & Company,ZOODLES SMALL,7,,,6/18/2018,
Noodles & Company,ZUCCHINI NOODLES REGULAR,7,,,5/17/2018,
Noodles & Company,ZUCCHINI NOODLES SMALL,7,,,6/18/2018,
Noodles & Company,Zoodles and Other Noodles,7,,,7/2/2019,
O'Charley's,APPETIZERS,1,,,6/4/2017,
O'Charley's,APPETIZERS ,1,,,5/20/2018,
O'Charley's,Appetizers,1,,,4/20/2018,
O'Charley's,BRUNCH SIDES,1,,,5/20/2018,
O'Charley's,Brunch Sides,1,,,4/20/2018,
O'Charley's,FARM FRESH SALADS,1,,,2/16/2018,
O'Charley's,Farm Fresh Salads,1,,,4/20/2018,
O'Charley's,SALADS,1,,,5/20/2018,
O'Charley's,SIDES,1,,,9/12/2016,
O'Charley's,SIGNATURE SOUPS,1,,,11/5/2016,
O'Charley's,Sides,1,,,4/20/2018,
O'Charley's,Signature Soups,1,,,4/20/2018,
O'Charley's,BRUNCH CLASSICS,2,,,12/17/2016,
O'Charley's,BURGERS,2,,,5/5/2017,
O'Charley's,CHICKEN & PASTA,2,,,3/4/2017,
O'Charley's,CLASSIC COMBOS,2,,,5/5/2017,
O'Charley's,CLASSIC COMBOS ,2,,,10/27/2018,
O'Charley's,Chicken & Pasta,2,,,10/27/2018,
O'Charley's,Classic Combos,2,,,4/20/2018,
O'Charley's,Coastal Favorites,2,,,4/20/2018,
O'Charley's,FRENCH TOAST,2,,,12/17/2016,
O'Charley's,HAND-CRUSHED BURGERS,2,,,11/5/2016,
O'Charley's,Hand-Crushed Burgers,2,,,4/20/2018,
O'Charley's,LUNCH,2,,,2/16/2018,
O'Charley's,OMELETS,2,,,6/4/2017,
O'Charley's,OVER THETOP & UNDER $10,2,,,10/27/2018,
O'Charley's,PRIME RIB,2,,,11/5/2016,
O'Charley's,SANDWICHES,2,,,6/4/2017,
O'Charley's,SEAFOOD FAVORITES,2,,,3/4/2017,
O'Charley's,STEAK & RIBS,2,,,6/4/2017,
O'Charley's,SUNDAY BRUNCH,2,BRUNCH CLASSICS,,2/16/2018,
O'Charley's,Sandwiches,2,,,4/20/2018,
O'Charley's,Steak & Ribs,2,,,4/20/2018,
O'Charley's,Sunday Brunch,2,,,4/20/2018,
O'Charley's,THE $9.99ER,2,,,5/5/2017,
O'Charley's,The $9.99er,2,,,4/20/2018,
O'Charley's,WAFFLES,2,,,9/12/2016,
O'Charley's,WHOLE PIES,2,,,6/4/2017,
O'Charley's,Whole Pies,2,,,4/20/2018,
O'Charley's,DESSERTS,3,,,1/2/2017,
O'Charley's,Desserts,3,,,4/20/2018,
O'Charley's,,4,,,11/5/2016,
O'Charley's,LUNCH COMBOS & PAIRINGS,4,,,9/12/2016,
O'Charley's,Lunch Combos & Pairings,4,,,4/20/2018,
O'Charley's,KIDS MENU,5,,,2/16/2018,
O'Charley's,KIDS SIDES,5,,,2/16/2018,
O'Charley's,Kids,5,,,4/20/2018,
O'Charley's,Kids Sides,5,,,4/20/2018,
O'Charley's,"Cream, Whole",6,,,11/5/2016,
O'Charley's,SALAD DRESSINGS,6,ADD-ONS,,5/5/2017,
O'Charley's,SALAD DRESSINGS/ADD-ONS,6,,,2/16/2018,
O'Charley's,Salad Dressings & Add-Ons,6,,,4/20/2018,
Olive Garden,1 Soups & Salad,1,,,2/17/2019,
Olive Garden,APPETIZERS,1,,,3/3/2017,
Olive Garden,APPETIZERS,1,FLATBREADS,,4/21/2016,
Olive Garden,Appetizers,1,,,6/18/2018,
Olive Garden,GLUTEN-SENSITIVE MENU,1,GLUTEN-SENSITIVE SOUP & SALAD,,4/17/2019,
Olive Garden,GLUTEN-SENSITIVE SELECTIONS,1,Gluten-Sensitive SOUPS & SALAD,,10/17/2017,
Olive Garden,GLUTEN-SENSITIVE SELECTIONS,1,SALAD,,3/25/2016,
Olive Garden,GLUTEN-SENSITIVE SELECTIONS,1,SOUPS & SALAD,,5/18/2017,
Olive Garden,Gluten-Sensitive Menu,1,Gluten-Sensitive Soup & Salad,,2/17/2018,
Olive Garden,Gluten-Sensitive Menu,1,Gluten-Sensitive Soup & Salad:,,10/26/2018,
Olive Garden,I Soups & Salad,1,,,6/18/2018,
Olive Garden,SIDE ITEMS,1,,,6/17/2017,
Olive Garden,SIDES,1,,,7/2/2019,
Olive Garden,SOUPS & SALADS,1,SALADS,,1/4/2017,
Olive Garden,SOUPS & SALADS,1,SOUPS,,3/3/2017,
Olive Garden,SOUP’S & SALADS,1,SALADS,,5/18/2017,
Olive Garden,SOUP’S & SALADS,1,SOUPS,,5/18/2017,
Olive Garden,Sides,1,,,6/18/2018,
Olive Garden,| Appetizers,1,,,2/17/2019,
Olive Garden,| Appetizers,1,Limited Time Only!,,2/17/2019,
Olive Garden,1 Early Dinner Duos,2,,,2/17/2019,
Olive Garden,1 Never Ending Stuffed Pastas,2,Stuffed Pastas:,,2/17/2019,
Olive Garden,; CHICKEN,2,,,7/2/2019,
Olive Garden,BEEF,2,,,4/17/2019,
Olive Garden,BIG Italian Classics,2,,,5/17/2018,
Olive Garden,BUY ONE TAKE ONE,2,,,7/2/2019,
Olive Garden,Beef,2,,,10/26/2018,
Olive Garden,Beef & Pork,2,,,5/17/2018,
Olive Garden,Breadstick SandujicKes,2,,,2/17/2018,
Olive Garden,Breadstick Sandwiches,2,,,5/17/2018,
Olive Garden,CDLSSIC RECIPES,2,,,4/17/2019,
Olive Garden,CHICKEN,2,,,4/17/2019,
Olive Garden,CLASSIC RECIPES,2,,,7/2/2019,
Olive Garden,Chicken,2,,,10/26/2018,
Olive Garden,Classic Recipes,2,,,10/26/2018,
Olive Garden,DINNER ENTREES,2,DINNER BEEF & PORK,,5/18/2017,
Olive Garden,DINNER ENTREES,2,DINNER BEEF & PORK 1,,11/4/2016,
Olive Garden,DINNER ENTREES,2,DINNER BEEF & PORK I,,3/25/2016,
Olive Garden,DINNER ENTREES,2,DINNER CHICKEN,,4/4/2017,
Olive Garden,DINNER ENTREES,2,DINNER CLASSIC RECIPES,,1/4/2017,
Olive Garden,DINNER ENTREES,2,DINNER CLASSIC RECIPES 1,,11/4/2016,
Olive Garden,DINNER ENTREES,2,DINNER CLASSIC RECIPES I,,7/4/2016,
Olive Garden,DINNER ENTREES,2,DINNER CUCINA MIA,HOMEMADE SAUCES,6/17/2017,
Olive Garden,DINNER ENTREES,2,DINNER CUCINA MIA,PASTAS,3/25/2016,
Olive Garden,DINNER ENTREES,2,DINNER FISH & SEAF00D,,3/3/2017,
Olive Garden,DINNER ENTREES,2,DINNER FISH & SEAFOOD,,9/12/2016,
Olive Garden,DINNER ENTREES,2,DINNER LIGHTER ITALIAN FARE,,12/8/2016,
Olive Garden,DINNER ENTREES,2,DINNER LIGHTER ITALIAN FARE 1,,11/4/2016,
Olive Garden,DINNER ENTREES,2,DINNER LIGHTER ITALIAN FARE I,,3/25/2016,
Olive Garden,DINNER ENTREES,2,TASTES OF THE MEDITERRANEAN (Dinner),,3/3/2017,
Olive Garden,EARLY DINNER DUOS,2,,,7/2/2019,
Olive Garden,Early Dinner Duos,2,,,5/17/2018,
Olive Garden,GIANT ITALIAN CLASSICS,2,,,4/17/2019,
Olive Garden,GLUTEN-SENSITIVE MENU,2,GLUTEN-SENSITIVE ENTREES,,7/2/2019,
Olive Garden,GLUTEN-SENSITIVE MENU,2,GLUTEN-SENSITIVE ENTRÉES,,4/17/2019,
Olive Garden,GLUTEN-SENSITIVE SELECTIONS,2,ENTREES,,7/4/2016,
Olive Garden,GLUTEN-SENSITIVE SELECTIONS,2,Glute-Sensitive ENTREES,,10/17/2017,
Olive Garden,Gluten-Sensitive Menu,2,Gluten-Sensitive Entrées:,,2/17/2018,
Olive Garden,Gluten-Sensitive Menu,2,Gluten-Sensitive Entrées,,5/17/2018,
Olive Garden,I Lasagna Mia,2,,,6/18/2018,
Olive Garden,I Never Ending Classics,2,,,2/17/2018,
Olive Garden,LIMITED TIME ONLY AND SEASONAL ITEMS,2,A WHOLE NEW TWIST ON SPAGHETTI I,,7/4/2016,
Olive Garden,LIMITED TIME ONLY AND SEASONAL ITEMS,2,BOTO,,4/4/2017,
Olive Garden,LIMITED TIME ONLY AND SEASONAL ITEMS,2,BUY ONE TAKE ONE,,3/25/2016,
Olive Garden,LIMITED TIME ONLY AND SEASONAL ITEMS,2,BUY ONE TAKE ONE |,,9/12/2016,
Olive Garden,LIMITED TIME ONLY AND SEASONAL ITEMS,2,CALLING ALL LASAGNA LOVERS! I,,4/21/2016,
Olive Garden,LIMITED TIME ONLY AND SEASONAL ITEMS,2,CREATE YOUR OWN ITALIAN TOUR OF ITALY,,6/17/2017,
Olive Garden,LIMITED TIME ONLY AND SEASONAL ITEMS,2,EARLY DINNER DUOS,,5/18/2017,
Olive Garden,LIMITED TIME ONLY AND SEASONAL ITEMS,2,EARLY DINNER DUOS (EDD),,10/17/2017,
Olive Garden,LIMITED TIME ONLY AND SEASONAL ITEMS,2,FLAVOR FILLED PASTAS,,12/8/2016,
Olive Garden,LIMITED TIME ONLY AND SEASONAL ITEMS,2,GIANT STUFFED PASTA,,5/18/2017,
Olive Garden,LIMITED TIME ONLY AND SEASONAL ITEMS,2,LIMITED TIME ONLY,,7/4/2016,
Olive Garden,LIMITED TIME ONLY AND SEASONAL ITEMS,2,MEDITERRANEAN FRESH LIGHTER FARE I,,4/21/2016,
Olive Garden,LIMITED TIME ONLY AND SEASONAL ITEMS,2,NEVER ENDING CLASSICS,,3/3/2017,
Olive Garden,LIMITED TIME ONLY AND SEASONAL ITEMS,2,NEVER ENDING PASTA BOWL,PASTAS,10/17/2017,
Olive Garden,LIMITED TIME ONLY AND SEASONAL ITEMS,2,NEVER ENDING PASTA BOWL ,,11/4/2016,
Olive Garden,LUNCH,2,,,4/17/2019,
Olive Garden,LUNCH,2,WHERE AVAILABLE,,7/2/2019,
Olive Garden,LUNCH ENTREES,2,LUNCH DUOS / TRIOS,,4/4/2017,
Olive Garden,LUNCH ENTREES,2,LUNCH LIGHTER ITALIAN FARE,,12/8/2016,
Olive Garden,LUNCH ENTREES,2,LUNCH LIGHTER ITALIAN FARE 1,,11/4/2016,
Olive Garden,LUNCH ENTREES,2,LUNCH LIGHTER ITALIAN FARE I,,7/4/2016,
Olive Garden,LUNCH ENTREES,2,LUNCH TASTES OF THE MEDITERRANEAN,,6/17/2017,
Olive Garden,LUNCH ENTREES,2,TASTES OF THE MEDITERRANEAN (Lunch),,4/4/2017,
Olive Garden,LUNCH ENTREES,2,TUSCAN DUOS / TRIOS,,3/3/2017,
Olive Garden,LUNCH ENTREES,2,TUSCAN DUUS / TRIUS I,,5/4/2016,
Olive Garden,LUNCH ENTREES,2,TUSCAN TUUS / TRIUS 1,,11/4/2016,
Olive Garden,Lunch,2,,,2/17/2019,
Olive Garden,Never Ending Pasta Bowl,2,Pastas:,,10/26/2018,
Olive Garden,PASTAS,2,,,11/4/2016,
Olive Garden,Piadinas & Pizza Bowl,2,,,6/18/2018,
Olive Garden,"Piadinas, Flatbread & Pizza Bowl",2,,,2/17/2018,
Olive Garden,Pizza Bowl & Piadinas,2,,,10/26/2018,
Olive Garden,SEAFOOD,2,,,4/17/2019,
Olive Garden,Seafood,2,,,6/18/2018,
Olive Garden,TASTES OF TH E M EDITER RAN EAN,2,,,4/17/2019,
Olive Garden,TASTES OF THE MEDITERRANEAN,2,,,7/2/2019,
Olive Garden,TASTES OF THE MEDITERRANEAN,2,LIMITED TIME ONLY,,1/4/2017,
Olive Garden,Tastes of the Mediterranean,2,,,5/17/2018,
Olive Garden,Cannoli Trio:,3,,,6/18/2018,
Olive Garden,Cannoli Trio:,3,Dolcini mini desserts:,,6/18/2018,
Olive Garden,DESSERTS,3,,,4/17/2019,
Olive Garden,DESSERTS,3,DOLCINI,,12/8/2016,
Olive Garden,DESSERTS,3,DOLCINI (MINI DESSERTS),,4/4/2017,
Olive Garden,DESSERTS,3,DOLCINI (MINI DESSERTS) I,,3/25/2016,
Olive Garden,DESSERTS,3,DOLCINI MINI DESSERTS,,4/17/2019,
Olive Garden,DESSERTS,3,DOLGIH MINI DESSERTS,,7/2/2019,
Olive Garden,DOLCINI ,3,,,11/4/2016,
Olive Garden,Desserts,3,,,2/17/2018,
Olive Garden,Desserts,3,Cannoli Trio,,4/18/2018,
Olive Garden,Desserts,3,Cannoli Trio:,,5/17/2018,
Olive Garden,Desserts,3,Dolcini mini desserts,,4/18/2018,
Olive Garden,Desserts,3,Dolcini mini desserts:,,5/17/2018,
Olive Garden,Desserts,3,Limited Time Only!,,2/17/2019,
Olive Garden,Desserts,3,NEW! Cannoli Trio,,2/17/2018,
Olive Garden,REGIONAL ITEMS,3,DESSERTS,,4/21/2016,
Olive Garden,REGIONAL ITEMS (where available),3,DESSERTS,,3/25/2016,
Olive Garden,BEVERAGE SELECTIONS,4,BEER,,9/12/2016,
Olive Garden,BEVERAGE SELECTIONS,4,NON-ALCOHOLIC BEVERAGES,,7/4/2016,
Olive Garden,BEVERAGE SELECTIONS,4,SIGNATURE WINE COCKTAILS,,6/17/2017,
Olive Garden,BEVERAGE SELECTIONS,4,SIGNATURE WINE COCKTAILS 1,,11/4/2016,
Olive Garden,BEVERAGE SELECTIONS,4,SIGNATURE WINE COCKTAILS I,,4/21/2016,
Olive Garden,BEVERAGE SELECTIONS,4,TRADITIONAL FAVORITES,,4/4/2017,
Olive Garden,BEVERAGE SELECTIONS,4,TRADITIONAL FAVORITES 1,,11/4/2016,
Olive Garden,BEVERAGE SELECTIONS,4,TRADITIONAL FAVORITES I,,3/25/2016,
Olive Garden,BEVERAGE SELECTIONS,4,WINES,,5/4/2016,
Olive Garden,DRINKS,4,BEERS,,7/2/2019,
Olive Garden,DRINKS,4,CDLSSICS,,7/2/2019,
Olive Garden,DRINKS,4,CLASSICS,,4/17/2019,
Olive Garden,DRINKS,4,COCKTAILS,,4/17/2019,
Olive Garden,DRINKS,4,DESSERT COCKTAILS,,4/17/2019,
Olive Garden,DRINKS,4,TRADITIONAL FAVORITES,,4/17/2019,
Olive Garden,DRINKS,4,WINE COCKTAILS,,4/17/2019,
Olive Garden,DRINKS,4,WINES,,7/2/2019,
Olive Garden,Drinks,4,Beer,,5/17/2018,
Olive Garden,Drinks,4,Beers:,,2/17/2019,
Olive Garden,Drinks,4,Classics:,,2/17/2019,
Olive Garden,Drinks,4,Cocktails,,4/18/2018,
Olive Garden,Drinks,4,Cocktails:,,10/26/2018,
Olive Garden,Drinks,4,Dessert Cocktails:,,10/26/2018,
Olive Garden,Drinks,4,Limited Time Only!,,2/17/2019,
Olive Garden,Drinks,4,Traditional Favorites:,,2/17/2019,
Olive Garden,Drinks,4,Wine Cocktails:,,2/17/2019,
Olive Garden,Drinks,4,Wines,,2/17/2018,
Olive Garden,Drinks,4,Wines:,,10/26/2018,
Olive Garden,I NON-ALCOHOLIC DRINKS,4,COFFEE | TEA,,4/17/2019,
Olive Garden,I NON-ALCOHOLIC DRINKS,4,FRUIT JUICES,,4/17/2019,
Olive Garden,I NON-ALCOHOLIC DRINKS,4,HANDCRAFTED,,4/17/2019,
Olive Garden,I NON-ALCOHOLIC DRINKS,4,POUNTAIN DRINKS,,4/17/2019,
Olive Garden,I NON-ALCOHOLIC DRINKS,4,REFRESHING FAVORITES,,4/17/2019,
Olive Garden,NON-ALCOHOLIC BEVERAGES,4,HANDCRAFTED,,3/3/2017,
Olive Garden,NON-ALCOHOLIC DRINKS,4,COFFEE | TEA,,7/2/2019,
Olive Garden,NON-ALCOHOLIC DRINKS,4,FOUNTAIN DRINKS,,7/2/2019,
Olive Garden,NON-ALCOHOLIC DRINKS,4,FRUIT JUICES,,7/2/2019,
Olive Garden,NON-ALCOHOLIC DRINKS,4,HANDCRAFTED,,7/2/2019,
Olive Garden,NON-ALCOHOLIC DRINKS,4,REFRESHING FAVORITES,,7/2/2019,
Olive Garden,Non-alcoholic Drinks,4,Coffee | Tea,,2/17/2019,
Olive Garden,Non-alcoholic Drinks,4,Fountain Drinks:,,2/17/2019,
Olive Garden,Non-alcoholic Drinks,4,Fruit Juices:,,2/17/2019,
Olive Garden,Non-alcoholic Drinks,4,Handcrafted,,4/18/2018,
Olive Garden,Non-alcoholic Drinks,4,Refreshing Favorites,,2/17/2018,
Olive Garden,Non-alcoholic Drinks,4,Refreshing Favorites:,,2/17/2019,
Olive Garden,REGIONAL RECIPES,4,PARTS OF AK/ID/MT/OR/WA,,4/17/2019,
Olive Garden,REGIONAL RECIPES,4,PARTS OF NY/PA/NJ/NH/MA/DE/ME,,7/2/2019,
Olive Garden,REGIONAL RECIPES,4,PARTS OF PA/OH/WV,,4/17/2019,
Olive Garden,Regional Recipes,4,PARTS OF AK/ID/MT/OR/WA:,,2/17/2019,
Olive Garden,Regional Recipes,4,PARTS OF NY/PA/NJ/NH/MA/DE/ME:,,10/26/2018,
Olive Garden,Regional Recipes,4,PARTS OF PA/OH/WV:,,2/17/2019,
Olive Garden,SOUPS & SALAD,4,,,4/17/2019,
Olive Garden,Soups & Salad,4,,,2/17/2018,
Olive Garden,TO GO & CATERING MENU,4,,,4/17/2019,
Olive Garden,TO GO & CATERING MENU,4,CATERING - APPETIZERS,,4/17/2019,
Olive Garden,TO GO & CATERING MENU,4,CATERING - APPETIZERS ,,7/2/2019,
Olive Garden,TO GO & CATERING MENU,4,CATERING - BEVERAGES,,4/17/2019,
Olive Garden,TO GO & CATERING MENU,4,"CATERING - CHICKEN, BEEF & SEAFOOD",,4/17/2019,
Olive Garden,TO GO & CATERING MENU,4,"CATERING - CHICKEN, BEEF S SEAFOOD ",,7/2/2019,
Olive Garden,TO GO & CATERING MENU,4,CATERING - DESSERTS,,7/2/2019,
Olive Garden,TO GO & CATERING MENU,4,CATERING - DESSERTS,DOLCINI MINI DESSERTS,4/17/2019,
Olive Garden,TO GO & CATERING MENU,4,CATERING - DESSERTS,DOLCINI MINI DESSERTS ,7/2/2019,
Olive Garden,TO GO & CATERING MENU,4,CATERING - HOMEMADE SAUCES ,,7/2/2019,
Olive Garden,TO GO & CATERING MENU,4,CATERING - ITALIAN CLASSICS,,4/17/2019,
Olive Garden,TO GO & CATERING MENU,4,CATERING - ITALIAN MARKET,,7/2/2019,
Olive Garden,TO GO & CATERING MENU,4,CATERING - ITALIAN MARKET,ITALIAN SYRUPS,4/17/2019,
Olive Garden,TO GO & CATERING MENU,4,CATERING - ITALIAN MARKET,ITALIAN SYRUPS ,7/2/2019,
Olive Garden,TO GO & CATERING MENU,4,CATERING - PERFECT ADDITIONS,,4/17/2019,
Olive Garden,TO GO & CATERING MENU,4,CATERING - PERFECT ADDITIONS ,,7/2/2019,
Olive Garden,TO GO & CATERING MENU,4,CATERING - SIGNATURE SALAD & HOMEMADE SOUPS,,7/2/2019,
Olive Garden,TO GO & CATERING MENU,4,CATERING - SIGNATURE SALAD & HOMEMADE SOUPS,HALF-GALLON SOUPS,4/17/2019,
Olive Garden,TO GO & CATERING MENU,4,CATERING - SIGNATURE SALAD & HOMEMADE SOUPS,HALF-GALLON SOUPS ,7/2/2019,
Olive Garden,TO GO & CATERING MENU,4,CATERING - SIGNATURE SALAD & HOMEMADE SOUPS,ONE-GALLON SOUPS,4/17/2019,
Olive Garden,TO GO & CATERING MENU,4,CATERING - SIGNATURE SALAD & HOMEMADE SOUPS,ONE-GALLON SOUPS ,7/2/2019,
Olive Garden,TO GO & CATERING MENU,4,CATERING-HOMEMADE SAUCES ,,4/17/2019,
Olive Garden,TO GO & CATERING MENU,4,CATERIPJG - ITALIAPJ CLASSICS,,7/2/2019,
Olive Garden,TO GO & CATERING MENU,4,CREATE YOUR OWN PASTA STATION,,7/2/2019,
Olive Garden,TO GO & CATERING MENU,4,Catering - Appetizers,,2/17/2019,
Olive Garden,TO GO & CATERING MENU,4,Catering - Appetizers ,,10/26/2018,
Olive Garden,TO GO & CATERING MENU,4,Catering - Beuerages,,10/26/2018,
Olive Garden,TO GO & CATERING MENU,4,Catering - Beverages,,6/18/2018,
Olive Garden,TO GO & CATERING MENU,4,"Catering - Chicken, Beef & Seafood",,10/26/2018,
Olive Garden,TO GO & CATERING MENU,4,Catering - Desserts,,10/26/2018,
Olive Garden,TO GO & CATERING MENU,4,Catering - Desserts,Dolcini mini desserts,2/17/2019,
Olive Garden,TO GO & CATERING MENU,4,Catering - Desserts,Limited Time Only!,2/17/2019,
Olive Garden,TO GO & CATERING MENU,4,Catering - Homemade Sauces,,10/26/2018,
Olive Garden,TO GO & CATERING MENU,4,Catering - Italian Classics,,10/26/2018,
Olive Garden,TO GO & CATERING MENU,4,Catering - Italian Market,,2/17/2019,
Olive Garden,TO GO & CATERING MENU,4,Catering - Italian Market,Italian Syrups,2/17/2019,
Olive Garden,TO GO & CATERING MENU,4,Catering - Perfect Additions,,5/17/2018,
Olive Garden,TO GO & CATERING MENU,4,Catering - Signature Salad & Homemade Soups,,5/17/2018,
